order_id,document_id,customer_id,order_date,revenue_amount,causale,turnovendita,staff,bancovendita,numcoperti,cost,costoproduzione_foodbev,costoproduzione_materiali,costoproduzione_extra,costoproduzione_personale,costoproduzione_struttura,costoproduzione_consumi
301117,BS4189,,150805,36,951,1,6,404,,"3,6","1,8","0,72","1,08","5,4","1,8","3,6"
301119,BS4191,,150805,50,951,1,11,206,,5,"2,5",1,"1,5","7,5","2,5",5
301122,BS4185,,150805,20,951,1,,0,,2,1,"0,4","0,6",3,1,2
301124,BS4188,,150805,80,951,1,6,406,,8,4,"1,6","2,4",12,4,8
301132,BS4186,,150805,"12,5",951,1,,0,,"1,25","0,625","0,25","0,375","1,875","0,625","1,25"
301134,BS4190,,150805,35,951,1,208,102,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
301136,BS4193,,150805,"74,5",951,1,9,307,,"7,45","3,725","1,49","2,235","11,175","3,725","7,45"
301142,RE1219,,150805,-20,941,1,,0,,-2,-1,"-0,4","-0,6",-3,-1,-2
301146,BS4194,,150805,75,951,1,11,302,,"7,5","3,75","1,5","2,25","11,25","3,75","7,5"
301166,RE1220,,150805,"-34,5",941,1,,0,,"-3,45","-1,725","-0,69","-1,035","-5,175","-1,725","-3,45"
301170,RE1221,,150805,"-33,5",941,1,,0,,"-3,35","-1,675","-0,67","-1,005","-5,025","-1,675","-3,35"
301184,BS4198,,150805,75,951,1,6,403,,"7,5","3,75","1,5","2,25","11,25","3,75","7,5"
301191,BS4196,,150805,"24,5",951,1,11,306,,"2,45","1,225","0,49","0,735","3,675","1,225","2,45"
301194,BS4197,,150805,55,951,1,208,202,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
301199,BS4195,,150805,"29,5",951,1,11,303,,"2,95","1,475","0,59","0,885","4,425","1,475","2,95"
301203,RE1222,,150805,"-22,5",941,1,,0,,"-2,25","-1,125","-0,45","-0,675","-3,375","-1,125","-2,25"
301210,BS4203,,150805,146,951,1,9,15,,"14,6","7,3","2,92","4,38","21,9","7,3","14,6"
301224,BS4200,,150805,40,951,1,11,304,,4,2,"0,8","1,2",6,2,4
301229,BF213,313,150805,"148,5",953,1,11,207,,"14,85","7,425","2,97","4,455","22,275","7,425","14,85"
301263,RE1223,,150805,-14,941,1,,0,,"-1,4","-0,7","-0,28","-0,42","-2,1","-0,7","-1,4"
301277,BF212,141,150805,53,953,1,9,27,,"5,3","2,65","1,06","1,59","7,95","2,65","5,3"
301286,BS4202,,150805,"44,5",951,1,208,103,,"4,45","2,225","0,89","1,335","6,675","2,225","4,45"
301288,BS4201,,150805,20,951,1,11,204,,2,1,"0,4","0,6",3,1,2
301316,BS4199,,150805,14,951,1,,0,,"1,4","0,7","0,28","0,42","2,1","0,7","1,4"
301436,BS4209,,150806,"29,5",951,1,6,305,,"2,95","1,475","0,59","0,885","4,425","1,475","2,95"
301438,BS4207,,150806,45,951,1,11,206,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
301440,RE1224,,150806,-10,941,1,,0,,-1,"-0,5","-0,2","-0,3","-1,5","-0,5",-1
301450,RE1225,,150806,"-45,5",941,1,,0,,"-4,55","-2,275","-0,91","-1,365","-6,825","-2,275","-4,55"
301451,BS4204,,150806,15,951,1,,0,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
301453,BS4210,,150806,36,951,1,6,500,,"3,6","1,8","0,72","1,08","5,4","1,8","3,6"
301455,BS4211,,150806,45,951,1,11,301,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
301457,BS4206,,150806,"11,5",951,1,9,203,,"1,15","0,575","0,23","0,345","1,725","0,575","1,15"
301459,RE1226,,150806,-9,941,1,,0,,"-0,9","-0,45","-0,18","-0,27","-1,35","-0,45","-0,9"
301462,BS4205,,150806,22,951,1,,0,,"2,2","1,1","0,44","0,66","3,3","1,1","2,2"
301464,BS4208,,150806,"23,5",951,1,6,303,,"2,35","1,175","0,47","0,705","3,525","1,175","2,35"
301467,RE1227,,150806,"-28,5",941,1,,0,,"-2,85","-1,425","-0,57","-0,855","-4,275","-1,425","-2,85"
301478,BS4212,,150806,28,951,1,11,201,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
301480,BF214,286,150806,"35,5",953,1,6,302,,"3,55","1,775","0,71","1,065","5,325","1,775","3,55"
301490,BS4213,,150806,77,951,1,6,403,,"7,7","3,85","1,54","2,31","11,55","3,85","7,7"
301492,BS4229,,150806,30,951,1,208,14,,3,"1,5","0,6","0,9","4,5","1,5",3
301500,BS4218,,150806,58,951,1,6,202,,"5,8","2,9","1,16","1,74","8,7","2,9","5,8"
301522,BS4216,,150806,"56,5",951,1,208,22,,"5,65","2,825","1,13","1,695","8,475","2,825","5,65"
301528,RE1228,,150806,-16,941,1,,0,,"-1,6","-0,8","-0,32","-0,48","-2,4","-0,8","-1,6"
301529,BS4220,,150806,45,951,1,208,25,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
301531,BS4224,,150806,170,951,1,6,402,,17,"8,5","3,4","5,1","25,5","8,5",17
301537,BS4219,,150806,44,951,1,11,206,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
301541,BS4221,,150806,30,951,1,6,304,,3,"1,5","0,6","0,9","4,5","1,5",3
301549,BS4217,,150806,44,951,1,6,401,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
301564,BS4231,,150806,42,951,1,11,205,,"4,2","2,1","0,84","1,26","6,3","2,1","4,2"
301567,BS4222,,150806,55,951,1,9,404,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
301572,BS4230,,150806,80,951,1,208,15,,8,4,"1,6","2,4",12,4,8
301578,BS4223,,150806,30,951,1,6,305,,3,"1,5","0,6","0,9","4,5","1,5",3
301582,BS4227,,150806,80,951,1,6,307,,8,4,"1,6","2,4",12,4,8
301595,RE1229,,150806,"-76,5",941,1,,0,,"-7,65","-3,825","-1,53","-2,295","-11,475","-3,825","-7,65"
301596,BS4214,,150806,19,951,1,,0,,"1,9","0,95","0,38","0,57","2,85","0,95","1,9"
301599,BS4228,,150806,48,951,1,11,204,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
301601,BS4215,,150806,13,951,1,,0,,"1,3","0,65","0,26","0,39","1,95","0,65","1,3"
301615,BS4226,,150806,28,951,1,6,500,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
301648,BS4225,,150806,20,951,1,6,203,,2,1,"0,4","0,6",3,1,2
301714,BS4232,,150806,38,951,1,11,401,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
301757,BS4234,,150807,72,951,1,7,104,,"7,2","3,6","1,44","2,16","10,8","3,6","7,2"
301759,BS4235,,150807,30,951,1,11,203,,3,"1,5","0,6","0,9","4,5","1,5",3
301761,RE1230,,150807,"-64,5",941,1,,0,,"-6,45","-3,225","-1,29","-1,935","-9,675","-3,225","-6,45"
301764,BS4237,,150807,28,951,1,11,500,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
301771,BS4236,,150807,30,951,1,11,301,,3,"1,5","0,6","0,9","4,5","1,5",3
301778,RE1231,,150807,-22,941,1,,0,,"-2,2","-1,1","-0,44","-0,66","-3,3","-1,1","-2,2"
301779,BS4238,,150807,"39,5",951,1,208,27,,"3,95","1,975","0,79","1,185","5,925","1,975","3,95"
301788,BS4246,,150807,105,951,1,6,4,,"10,5","5,25","2,1","3,15","15,75","5,25","10,5"
301790,BS4233,,150807,10,951,1,,0,,1,"0,5","0,2","0,3","1,5","0,5",1
301792,BS4239,,150807,48,951,1,6,13,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
301800,BS4243,,150807,65,951,1,6,3,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
301802,BS4240,,150807,50,951,1,6,1,,5,"2,5",1,"1,5","7,5","2,5",5
301805,RE1232,,150807,"-25,5",941,1,,0,,"-2,55","-1,275","-0,51","-0,765","-3,825","-1,275","-2,55"
301815,BS4245,,150807,76,951,1,6,21,,"7,6","3,8","1,52","2,28","11,4","3,8","7,6"
301838,BS4244,,150807,38,951,1,11,202,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
301849,BS4247,,150807,119,951,1,6,15,,"11,9","5,95","2,38","3,57","17,85","5,95","11,9"
301860,BS4242,,150807,33,951,1,11,405,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
301876,BS4249,,150807,65,951,1,6,11,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
301878,BS4250,,150807,50,951,1,11,301,,5,"2,5",1,"1,5","7,5","2,5",5
301881,RE1233,,150807,"-40,5",941,1,,0,,"-4,05","-2,025","-0,81","-1,215","-6,075","-2,025","-4,05"
301883,BS4251,,150807,67,951,1,7,404,,"6,7","3,35","1,34","2,01","10,05","3,35","6,7"
301885,BF215,229,150807,"27,5",953,1,6,23,,"2,75","1,375","0,55","0,825","4,125","1,375","2,75"
301888,BS4248,,150807,38,951,1,208,401,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
301892,BS4264,,150807,105,951,1,208,402,,"10,5","5,25","2,1","3,15","15,75","5,25","10,5"
301903,BS4252,,150807,25,951,1,11,500,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
301907,BS4263,,150807,110,951,1,7,103,,11,"5,5","2,2","3,3","16,5","5,5",11
301911,BS4241,,150807,11,951,1,,0,,"1,1","0,55","0,22","0,33","1,65","0,55","1,1"
301922,BS4253,,150807,38,951,1,11,306,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
301924,BF216,286,150807,100,953,1,208,406,,10,5,2,3,15,5,10
301934,BS4258,,150807,36,951,1,208,304,,"3,6","1,8","0,72","1,08","5,4","1,8","3,6"
301936,BS4254,,150807,"37,5",951,1,6,28,,"3,75","1,875","0,75","1,125","5,625","1,875","3,75"
301938,BS4256,,150807,64,951,1,12,13,,"6,4","3,2","1,28","1,92","9,6","3,2","6,4"
301948,BS4257,,150807,68,951,1,11,102,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
301956,BS4255,,150807,25,951,1,6,26,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
301966,BS4259,,150807,48,951,1,11,305,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
301975,RE1234,,150807,-18,941,1,,0,,"-1,8","-0,9","-0,36","-0,54","-2,7","-0,9","-1,8"
301982,RE1235,,150807,-27,941,1,,0,,"-2,7","-1,35","-0,54","-0,81","-4,05","-1,35","-2,7"
301991,BS4260,,150807,55,951,1,6,25,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
302011,BS4261,,150807,"28,5",951,1,11,205,,"2,85","1,425","0,57","0,855","4,275","1,425","2,85"
302071,BS4262,,150807,20,951,1,11,303,,2,1,"0,4","0,6",3,1,2
302107,BS4265,,150807,25,951,1,208,203,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
302120,RE1236,,150807,"-22,5",941,1,,0,,"-2,25","-1,125","-0,45","-0,675","-3,375","-1,125","-2,25"
302147,BS4266,,150807,38,951,1,208,500,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
302238,RE1237,,150808,"-19,5",941,1,,0,,"-1,95","-0,975","-0,39","-0,585","-2,925","-0,975","-1,95"
302239,RE1238,,150808,-16,941,1,,0,,"-1,6","-0,8","-0,32","-0,48","-2,4","-0,8","-1,6"
302240,RE1239,,150808,"-33,5",941,1,,0,,"-3,35","-1,675","-0,67","-1,005","-5,025","-1,675","-3,35"
302246,RE1240,,150808,-31,941,1,,0,,"-3,1","-1,55","-0,62","-0,93","-4,65","-1,55","-3,1"
302249,BS4268,,150808,35,951,1,297,2,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
302251,BS4267,,150808,40,951,1,7,202,,4,2,"0,8","1,2",6,2,4
302255,RE1241,,150808,"-23,5",941,1,,0,,"-2,35","-1,175","-0,47","-0,705","-3,525","-1,175","-2,35"
302258,BS4269,,150808,25,951,1,6,27,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
302271,RE1242,,150808,"-28,5",941,1,,0,,"-2,85","-1,425","-0,57","-0,855","-4,275","-1,425","-2,85"
302281,BS4273,,150808,68,951,1,6,12,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
302285,BS4270,,150808,48,951,1,297,4,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
302294,BS4284,,150808,160,951,1,208,402,,16,8,"3,2","4,8",24,8,16
302298,RE1243,,150808,-11,941,1,,0,,"-1,1","-0,55","-0,22","-0,33","-1,65","-0,55","-1,1"
302300,BS4277,,150808,110,951,1,6,24,,11,"5,5","2,2","3,3","16,5","5,5",11
302310,BS4279,,150808,30,951,1,6,26,,3,"1,5","0,6","0,9","4,5","1,5",3
302320,BS4290,,150808,225,951,1,208,406,,"22,5","11,25","4,5","6,75","33,75","11,25","22,5"
302322,BS4271,,150808,35,951,1,11,204,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
302325,BS4274,,150808,55,951,1,274,13,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
302339,BS4278,,150808,100,951,1,297,3,,10,5,2,3,15,5,10
302343,BS4287,,150808,135,951,1,7,104,,"13,5","6,75","2,7","4,05","20,25","6,75","13,5"
302348,BS4275,,150808,48,951,1,7,5,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
302360,BS4280,,150808,30,951,1,11,305,,3,"1,5","0,6","0,9","4,5","1,5",3
302383,BS4285,,150808,60,951,1,11,302,,6,3,"1,2","1,8",9,3,6
302386,BS4281,,150808,48,951,1,208,304,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
302398,BS4292,,150808,110,951,1,11,202,,11,"5,5","2,2","3,3","16,5","5,5",11
302409,BS4288,,150808,113,951,1,297,1,,"11,3","5,65","2,26","3,39","16,95","5,65","11,3"
302419,BS4282,,150808,"68,5",951,1,11,201,,"6,85","3,425","1,37","2,055","10,275","3,425","6,85"
302433,BS4289,,150808,144,951,1,208,403,,"14,4","7,2","2,88","4,32","21,6","7,2","14,4"
302445,BS4283,,150808,36,951,1,6,23,,"3,6","1,8","0,72","1,08","5,4","1,8","3,6"
302455,BS4272,,150808,"17,5",951,1,,0,,"1,75","0,875","0,35","0,525","2,625","0,875","1,75"
302464,BS4291,,150808,65,951,1,7,101,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
302489,BS4276,,150808,9,951,1,,0,,"0,9","0,45","0,18","0,27","1,35","0,45","0,9"
302505,BS4286,,150808,22,951,1,6,27,,"2,2","1,1","0,44","0,66","3,3","1,1","2,2"
302563,BS4296,,150808,94,951,1,208,404,,"9,4","4,7","1,88","2,82","14,1","4,7","9,4"
302567,BS4293,,150808,55,951,1,11,301,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
302572,BS4297,,150808,65,951,1,7,205,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
302608,BS4295,,150808,50,951,1,6,13,,5,"2,5",1,"1,5","7,5","2,5",5
302653,BS4298,,150808,23,951,1,6,27,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
302687,BS4294,,150808,"17,5",951,1,208,500,,"1,75","0,875","0,35","0,525","2,625","0,875","1,75"
302691,BS4299,,150808,35,951,1,274,302,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
302763,BF217,210,150809,124,953,1,274,402,,"12,4","6,2","2,48","3,72","18,6","6,2","12,4"
302826,BF218,314,150809,124,953,1,,0,,"12,4","6,2","2,48","3,72","18,6","6,2","12,4"
302833,BS4300,,150809,45,951,1,6,500,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
302847,BS4301,,150809,75,951,1,6,104,,"7,5","3,75","1,5","2,25","11,25","3,75","7,5"
302850,BS4302,,150809,49,951,1,6,206,,"4,9","2,45","0,98","1,47","7,35","2,45","4,9"
302856,BS4303,,150809,43,951,1,208,305,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
302884,BS4305,,150809,85,951,1,6,102,,"8,5","4,25","1,7","2,55","12,75","4,25","8,5"
302892,BS4304,,150809,50,951,1,208,404,,5,"2,5",1,"1,5","7,5","2,5",5
302925,BS4306,,150809,75,951,1,6,201,,"7,5","3,75","1,5","2,25","11,25","3,75","7,5"
302969,RE1244,,150809,"-53,5",941,1,,0,,"-5,35","-2,675","-1,07","-1,605","-8,025","-2,675","-5,35"
302970,BS4307,,150809,13,951,1,,0,,"1,3","0,65","0,26","0,39","1,95","0,65","1,3"
302972,BS4308,,150809,8,951,1,,0,,"0,8","0,4","0,16","0,24","1,2","0,4","0,8"
302974,BS4309,,150809,"9,5",951,1,,0,,"0,95","0,475","0,19","0,285","1,425","0,475","0,95"
302980,BS4313,,150809,"31,5",951,1,7,304,,"3,15","1,575","0,63","0,945","4,725","1,575","3,15"
302990,BS4317,,150809,53,951,1,11,307,,"5,3","2,65","1,06","1,59","7,95","2,65","5,3"
302997,RE1245,,150809,-13,941,1,,0,,"-1,3","-0,65","-0,26","-0,39","-1,95","-0,65","-1,3"
302998,BS4312,,150809,23,951,1,11,206,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
303002,BS4314,,150809,"23,5",951,1,11,203,,"2,35","1,175","0,47","0,705","3,525","1,175","2,35"
303004,BS4311,,150809,16,951,1,6,14,,"1,6","0,8","0,32","0,48","2,4","0,8","1,6"
303015,BS4310,,150809,"16,5",951,1,,0,,"1,65","0,825","0,33","0,495","2,475","0,825","1,65"
303019,BS4336,,150809,"76,5",951,1,208,403,,"7,65","3,825","1,53","2,295","11,475","3,825","7,65"
303021,BS4315,,150809,28,951,1,6,22,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
303033,BS4316,,150809,27,951,1,6,23,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
303041,BS4328,,150809,"17,5",951,1,6,16,,"1,75","0,875","0,35","0,525","2,625","0,875","1,75"
303045,BS4321,,150809,30,951,1,6,27,,3,"1,5","0,6","0,9","4,5","1,5",3
303047,BS4320,,150809,65,951,1,11,207,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
303054,BS4337,,150809,43,951,1,208,500,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
303058,BS4325,,150809,55,951,1,6,5,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
303066,BS4333,,150809,25,951,1,6,26,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303072,BS4329,,150809,115,951,1,208,404,,"11,5","5,75","2,3","3,45","17,25","5,75","11,5"
303074,BS4332,,150809,60,951,1,11,302,,6,3,"1,2","1,8",9,3,6
303079,BS4322,,150809,25,951,1,6,28,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303082,BS4324,,150809,25,951,1,6,12,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303092,RE1246,,150809,"-17,5",941,1,,0,,"-1,75","-0,875","-0,35","-0,525","-2,625","-0,875","-1,75"
303095,BS4319,,150809,"37,5",951,1,11,203,,"3,75","1,875","0,75","1,125","5,625","1,875","3,75"
303097,BS4326,,150809,"32,5",951,1,6,25,,"3,25","1,625","0,65","0,975","4,875","1,625","3,25"
303104,RE1247,,150809,"-67,5",941,1,,0,,"-6,75","-3,375","-1,35","-2,025","-10,125","-3,375","-6,75"
303110,BS4318,,150809,55,951,1,7,101,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
303117,BS4323,,150809,30,951,1,11,206,,3,"1,5","0,6","0,9","4,5","1,5",3
303120,BS4331,,150809,55,951,1,6,13,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
303137,RE1248,,150809,"-40,5",941,1,,0,,"-4,05","-2,025","-0,81","-1,215","-6,075","-2,025","-4,05"
303138,BS4330,,150809,30,951,1,11,306,,3,"1,5","0,6","0,9","4,5","1,5",3
303156,BS4327,,150809,"20,5",951,1,11,204,,"2,05","1,025","0,41","0,615","3,075","1,025","2,05"
303193,BS4335,,150809,45,951,1,11,205,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
303230,BS4334,,150809,22,951,1,208,305,,"2,2","1,1","0,44","0,66","3,3","1,1","2,2"
303267,BS4338,,150809,100,951,1,6,207,,10,5,2,3,15,5,10
303304,BS4339,,150809,35,951,1,11,302,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
303353,BS4345,,150810,55,951,1,208,102,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
303355,BS4340,,150810,25,951,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303362,BS4341,,150810,14,951,1,,0,,"1,4","0,7","0,28","0,42","2,1","0,7","1,4"
303364,BS4344,,150810,25,951,1,11,500,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303370,BS4346,,150810,35,951,1,11,205,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
303381,BS4342,,150810,"6,5",951,1,,0,,"0,65","0,325","0,13","0,195","0,975","0,325","0,65"
303383,BS4347,,150810,30,951,1,208,306,,3,"1,5","0,6","0,9","4,5","1,5",3
303386,BS4348,,150810,34,951,1,11,203,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
303394,BS4353,,150810,65,951,1,11,201,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
303397,BS4351,,150810,"79,5",951,1,6,403,,"7,95","3,975","1,59","2,385","11,925","3,975","7,95"
303401,BS4343,,150810,18,951,1,,0,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
303405,BS4349,,150810,"36,5",951,1,11,202,,"3,65","1,825","0,73","1,095","5,475","1,825","3,65"
303409,RE1249,,150810,-39,941,1,,0,,"-3,9","-1,95","-0,78","-1,17","-5,85","-1,95","-3,9"
303410,BS4363,,150810,73,951,1,11,405,,"7,3","3,65","1,46","2,19","10,95","3,65","7,3"
303415,BS4350,,150810,34,951,1,6,401,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
303419,BS4358,,150810,"53,5",951,1,11,207,,"5,35","2,675","1,07","1,605","8,025","2,675","5,35"
303435,BS4354,,150810,"23,5",951,1,11,305,,"2,35","1,175","0,47","0,705","3,525","1,175","2,35"
303438,BS4356,,150810,25,951,1,208,22,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303440,BS4352,,150810,45,951,1,208,12,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
303451,BS4364,,150810,45,951,1,11,500,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
303456,BS4368,,150810,35,951,1,208,23,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
303466,BS4366,,150810,55,951,1,6,301,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
303470,BS4355,,150810,18,951,1,11,205,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
303476,BS4369,,150810,150,951,1,208,105,,15,"7,5",3,"4,5","22,5","7,5",15
303480,BS4361,,150810,30,951,1,208,26,,3,"1,5","0,6","0,9","4,5","1,5",3
303488,BS4360,,150810,24,951,1,6,28,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
303510,RE1250,,150810,"-25,5",941,1,,0,,"-2,55","-1,275","-0,51","-0,765","-3,825","-1,275","-2,55"
303515,BS4359,,150810,18,951,1,11,206,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
303527,BS4365,,150810,"28,5",951,1,6,306,,"2,85","1,425","0,57","0,855","4,275","1,425","2,85"
303540,RE1251,,150810,-49,941,1,,0,,"-4,9","-2,45","-0,98","-1,47","-7,35","-2,45","-4,9"
303551,BS4367,,150810,"42,5",951,1,11,103,,"4,25","2,125","0,85","1,275","6,375","2,125","4,25"
303555,BS4370,,150810,80,951,1,11,202,,8,4,"1,6","2,4",12,4,8
303574,BF219,315,150810,42,953,1,11,403,,"4,2","2,1","0,84","1,26","6,3","2,1","4,2"
303576,BS4357,,150810,50,951,1,,0,,5,"2,5",1,"1,5","7,5","2,5",5
303585,BS4376,,150810,50,951,1,11,401,,5,"2,5",1,"1,5","7,5","2,5",5
303595,RE1252,,150810,-26,941,1,,0,,"-2,6","-1,3","-0,52","-0,78","-3,9","-1,3","-2,6"
303599,BS4372,,150810,15,951,1,6,205,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
303608,BS4362,,150810,25,951,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
303626,BS4377,,150810,30,951,1,6,305,,3,"1,5","0,6","0,9","4,5","1,5",3
303629,BS4371,,150810,30,951,1,11,206,,3,"1,5","0,6","0,9","4,5","1,5",3
303637,BS4374,,150810,50,951,1,11,21,,5,"2,5",1,"1,5","7,5","2,5",5
303660,BS4373,,150810,24,951,1,6,204,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
303718,BS4375,,150810,4,951,1,,0,,"0,4","0,2","0,08","0,12","0,6","0,2","0,4"
303729,BS4379,,150810,20,951,1,11,202,,2,1,"0,4","0,6",3,1,2
303738,BS4378,,150810,"6,5",951,1,,0,,"0,65","0,325","0,13","0,195","0,975","0,325","0,65"
303759,BS4380,,150812,23,951,1,,0,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
303761,BS4383,,150812,49,951,1,6,303,,"4,9","2,45","0,98","1,47","7,35","2,45","4,9"
303763,RE1253,,150812,"-20,5",941,1,,0,,"-2,05","-1,025","-0,41","-0,615","-3,075","-1,025","-2,05"
303767,BS4389,,150812,48,951,1,11,202,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
303769,BS4384,,150812,34,951,1,11,204,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
303771,BS4395,,150812,50,951,1,11,205,,5,"2,5",1,"1,5","7,5","2,5",5
303773,BS4386,,150812,30,951,1,11,201,,3,"1,5","0,6","0,9","4,5","1,5",3
303777,BS4392,,150812,30,951,1,11,305,,3,"1,5","0,6","0,9","4,5","1,5",3
303783,BS4388,,150812,"39,5",951,1,11,302,,"3,95","1,975","0,79","1,185","5,925","1,975","3,95"
303785,RE1254,,150812,-41,941,1,,0,,"-4,1","-2,05","-0,82","-1,23","-6,15","-2,05","-4,1"
303787,BS4381,,150812,"23,5",951,1,,0,,"2,35","1,175","0,47","0,705","3,525","1,175","2,35"
303789,BS4387,,150812,50,951,1,274,207,,5,"2,5",1,"1,5","7,5","2,5",5
303794,RE1255,,150812,-5,941,1,,0,,"-0,5","-0,25","-0,1","-0,15","-0,75","-0,25","-0,5"
303798,BS4398,,150812,40,951,1,11,206,,4,2,"0,8","1,2",6,2,4
303802,BS4382,,150812,"19,5",951,1,,0,,"1,95","0,975","0,39","0,585","2,925","0,975","1,95"
303814,BS4397,,150812,90,951,1,297,101,,9,"4,5","1,8","2,7","13,5","4,5",9
303816,BS4390,,150812,"47,5",951,1,208,21,,"4,75","2,375","0,95","1,425","7,125","2,375","4,75"
303820,RE1256,,150812,-19,941,1,,0,,"-1,9","-0,95","-0,38","-0,57","-2,85","-0,95","-1,9"
303827,BS4401,,150812,55,951,1,208,14,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
303835,BS4393,,150812,40,951,1,208,13,,4,2,"0,8","1,2",6,2,4
303837,BS4396,,150812,13,951,1,208,23,,"1,3","0,65","0,26","0,39","1,95","0,65","1,3"
303841,RE1257,,150812,-25,941,1,,0,,"-2,5","-1,25","-0,5","-0,75","-3,75","-1,25","-2,5"
303851,BS4385,,150812,10,951,1,,0,,1,"0,5","0,2","0,3","1,5","0,5",1
303853,BS4394,,150812,35,951,1,11,500,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
303859,RE1258,,150812,"-20,5",941,1,,0,,"-2,05","-1,025","-0,41","-0,615","-3,075","-1,025","-2,05"
303892,BS4404,,150812,47,951,1,11,303,,"4,7","2,35","0,94","1,41","7,05","2,35","4,7"
